"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2021118619","3","3","3056","0030","2027","S","2","25","FORSYTHE RD","2","3","02"
"2021124121","8","7","","","","E","02","25","RIVER RD","4","","02"
"2021097200","3","3","","","","S","02","35","BRIGHTON RD","4","","02"
"2021073918","4","4","","","","W","02","25","AMITY ST","4","","02"
"2021120676","3","3","0079","0581","592","S","3","55","RAYMOND P SHAFER HW","1","1","02"
"2021122142","5","5","9402","0010","305","S","2","25","WOODRUFF JUGHANDLE RD","2","3","02"
"2021098329","3","3","3100","0010","810","W","2","25","CHURCHVIEW AV","2","3","02"
"2021117312","3","3","","","","N","02","25","THIRTIETH ST","4","","02"
"2021090155","4","3","","","","N","02","25","CRAIG ST","4","","02"
"2021002622","3","3","0048","0010","2496","N","2","40","SCENERY DR","2","3","02"
"2021040422","3","3","0837","0060","435","S","3","35","FIFTH ST","2","3","02"
"2021092005","3","3","3072","0010","200","E","2","45","MONTOUR RUN RD","2","3","02"
"2021057713","5","5","8055","0010","438","N","4","20","65 NB TO WEST END BR","2","1","02"
"2021010653","3","3","2061","0010","0","S","2","35","JEFFERSON RD","2","3","02"
"2021010252","3","3","0910","0130","913","E","2","35","GIBSONIA RD","2","3","02"
"2021010334","4","4","8055","0010","0","N","4","20","65 NB TO WEST END BR","2","1","02"
"2021001758","3","3","0048","0010","0","E","2","40","SCENERY DR","2","3","02"
"2021054198","3","4","","","","E","02","25","HOWE ST","4","","02"
"2021036982","3","3","4099","0011","1100","S","3","25","EAST ST","2","3","02"
"2021036718","3","3","0376","0634","483","E","3","55","PENN LINCOLN PY","1","1","02"
"2021089415","4","4","0008","0064","0","E","2","35","PENN AV","2","3","02"
"2021122271","6","6","","","","U","02","","PAYDAYS DR","4","","02"
"2021041483","3","4","","","","E","02","25","MCPHERSON BL","4","","02"
"2022025578","4","3","","","","W","04","35","5TH AV","4","","02"
"2022011576","3","3","8010","0540","435","W","01","25","RAMP E RD","2","1","02"
"2021002371","3","3","2031","0030","3137","E","2","40","LINCOLN WY","2","3","02"
"2022021188","3","3","0279","0082","318","N","2","55","NORTH HILLS EX","1","1","02"
"2022002623","3","3","1034","0050","3569","S","2","40","BULL CREEK RD","2","3","02"
"2021055964","3","3","4099","0011","782","S","3","25","EAST ST","2","3","02"
"2021114326","3","3","","","","N","2","25","RUTHFRED DR","4","","02"
"2021114302","3","3","3009","0070","530","E","2","35","SOUTH PARK RD","2","3","02"
"2021108276","4","4","2129","0010","18","U","2","25","ALPINE VILLAGE DR","2","3","02"
"2021103302","3","3","0400","0031","2660","W","2","35","BIGELOW BL","2","3","02"
"2021026416","3","3","","","","S","02","25","BALPH AV","4","","02"
"2021025927","3","3","2052","0010","1175","N","2","35","THOMPSON RUN RD","2","3","02"
"2021103903","4","4","8036","0250","0","N","1","20","RAMP G/TONIDALE INT RD","2","1","02"
"2021103901","4","4","","","","S","01","25","IRWIN RUN RD","4","","02"
"2021002612","4","3","","","","W","04","25","5TH AV","4","","02"
"2021028992","3","3","0376","0493","1286","W","2","65","BEAVER VALLEY EX","1","1","02"
"2021028905","3","4","","","","S","02","35","DALLAS AV","4","","02"
"2021051226","4","3","","","","S","02","25","ELLESMERE ST","4","","02"
"2021060605","3","3","","","","W","99","25","VERMONT AV","4","","02"
"2021060757","7","7","","","","E","04","30","EAST HILLS DR","4","","02"
"2021093070","4","4","1005","0021","2763","W","2","35","HIGHLAND PK BR","2","3","02"
"2021000674","3","4","","","","W","02","25","GREENWOOD ST","4","","02"
"2021098380","5","5","3098","0081","405","S","2","25","GLASS RUN RD","2","3","02"
"2021026216","4","3","","","","E","02","25","FORBES AV","4","","02"
"2021080150","4","4","0008","0431","1333","S","2","45","WILLIAM FLINN HW","2","3","02"
"2021018504","4","4","3069","0051","3349","S","2","35","WEST LIBERTY AV","2","3","02"
"2021117425","4","5","","","","S","02","30","DUTCH HILL RD","4","","02"
"2021080691","3","3","0008","0450","2020","N","2","45","WILLIAM FLINN HW","2","3","02"
"2021091257","3","3","0400","0300","263","E","2","35","SALTSBURG RD","2","3","02"
"2021040963","4","4","","","","N","02","15","CIRCLE DR","4","","02"
"2021123475","4","3","","","","E","02","35","SAUNDERS STATION RD","4","","02"
"2021123435","4","4","","","","W","02","25","TOWNSHIP RD","4","","02"
"2021089932","4","3","","","","W","02","35","OLD WILLIAM PENN HW","4","","02"
"2021111295","4","4","2037","0051","805","S","2","35","MCKEESPORT BL","2","3","02"
"2021085497","3","4","","","","N","02","25","N PASADENA DR","4","","02"
"2021107460","3","3","0030","0180","680","E","2","35","LINCOLN HW","2","3","02"
"2021075079","4","3","","","","W","02","25","NATIONAL DR","4","","02"
"2022004423","3","3","0376","0735","867","W","3","55","PENN LINCOLN PY","1","1","02"
"2021090538","3","3","","","","N","02","25","BRIGHTON AV","4","","02"
"2021122271","7","7","","","","U","02","","PAYDAY DR","4","","02"
"2021108547","3","3","0051","0751","1441","S","2","45","STOOPS FERRY RD","2","3","02"
"2021095303","6","6","","","","E","02","25","WARRINGTON AV","4","","02"
"2021124386","3","3","1020","0010","0","E","2","40","CEDAR RIDGE RD","2","3","02"
"2021048989","3","3","0008","0260","0","N","2","40","WILLIAM FLINN HW","2","3","02"
"2021066795","3","3","2110","0030","881","E","4","35","PENN AV","2","3","02"
"2021126611","4","5","","","","E","02","25","TRUMBULL AND PJ DICK CO","4","","02"
"2022011575","3","3","0376","0710","2384","E","3","55","PENN LINCOLN PY","1","1","02"
"2022011576","4","4","","","","W","01","25","LC FROM SWISSVALE AV","4","","02"
"2021084610","3","3","0028","0410","2108","N","2","65","ALLEGHENY VALLEY EX","2","1","02"
"2021061842","4","4","1010","0060","2378","E","2","40","HARTS RUN RD","2","3","02"
"2021061811","3","3","1001","0410","980","N","2","30","TENTH AV","2","3","02"
"2021061767","4","3","","","","N","02","25","KINGS HW","4","","02"
"2021107093","3","3","0079","0765","500","S","2","65","RAYMOND P SHAFER HW","1","1","02"
"2021107330","3","3","2031","0110","785","N","2","35","FOSTER RD","2","3","02"
"2021107403","3","3","","","","S","01","","TOLL RAMP RD","4","","02"
"2021107514","4","3","","","","N","02","25","N BALPH AV","4","","02"
"2021054235","4","4","8151","0510","555","S","1","20","LIBERTY TN INT/RMP E RD","2","1","02"
"2021111238","3","3","0910","0090","2616","E","2","35","SALEM HOLLOW RD","2","3","02"
"2021011198","3","3","3003","0060","345","N","2","35","WASHINGTON PK","2","3","02"
"2021011580","5","5","","","","N","02","30","ELM ST","4","","02"
"2021108403","3","3","0837","0520","1206","B","4","25","EAST CARSON ST","2","3","02"
"2021026133","4","3","","","","E","02","25","GRANDVIEW AV","4","","02"
"2021058499","3","5","3160","0082","0","E","2","40","BUSINESS HW","2","3","02"
"2021044350","4","4","8078","0520","581","S","1","20","CROSSTWN BL INT/RP 520 RD","2","1","02"
"2021093070","5","5","8050","0010","1172","S","1","20","HGHLND PRK BR INT/RP A RD","2","1","02"
"2021053352","4","4","8127","0750","1115","N","1","45","RAMP FR SEWICKLEY BR","2","1","02"
"2021041866","3","3","0065","0250","0","N","2","40","OHIO RIVER BL","2","3","02"
"2021012328","4","4","0121","0010","0","N","3","35","COCHRAN RD","2","3","02"
"2021117425","5","4","","","","S","02","30","THOMS RUN RD","4","","02"
"2021025681","3","3","","","","N","02","25","HARTMAN ST","4","","02"
"2021052314","3","4","","","","N","02","25","NORTON ST","4","","02"
"2021040403","3","3","","","","E","02","25","GRANT ST","4","","02"
"2021040590","5","4","","","","E","2","35","BRIERLY LN","4","","02"
"2021118736","3","3","","","","S","03","25","N EUCLID AV","4","","02"
"2021122088","4","3","","","","N","04","25","MCKEE PL","4","","02"
"2021120629","3","3","0148","0120","179","B","3","35","FIFTH AV","2","3","02"
"2021074385","4","4","2051","0015","0","W","2","15","CENTER ST","2","3","02"
"2021124295","3","4","","","","W","02","25","MONITOR ST","4","","02"
"2021123435","3","3","0019","0450","2362","B","2","25","PERRYSVILLE AV","2","3","02"
"2021118193","4","3","","","","E","04","25","5TH AV","4","","02"
"2021121758","4","3","","","","N","02","35","GREENSPRINGS AV","4","","02"
"2022000573","3","3","0376","0785","672","W","2","55","PENN LINCOLN PY","1","1","02"
"2022000461","3","4","","","","S","2","25","RIDC PARK WEST DR","4","","02"
"2021018276","3","3","","","","N","02","25","HAZELWOOD AV","4","","02"
"2021018522","3","3","","","","W","02","20","HAVELOCK AV","4","","02"
"2022027549","3","3","0376","0694","1397","E","2","55","PENN LINCOLN PY","1","1","02"
"2022012932","4","3","","","","E","02","25","CRUCIBLE ST","4","","02"
"2021036840","3","3","7076","0130","797","E","4","65","MAINLINE PK","5","1","02"
"2021036544","3","3","4021","0041","1030","N","2","35","CAMP HORNE RD","2","3","02"
"2021089491","3","3","2031","0070","1985","W","2","40","LINCOLN WY","2","3","02"
"2021026122","3","3","0837","0331","12","S","2","40","KENNYWOOD BL","2","3","02"
"2021112000","4","4","0048","0401","1701","S","2","40","MOSSIDE BL","2","3","02"
"2021112211","5","4","","","","E","03","25","E GENERAL ROBINSON ST","4","","02"
"2021103325","3","3","0376","0711","1711","W","3","55","PENN LINCOLN PY","1","1","02"
"2021029024","3","3","0065","0200","1080","N","2","40","OHIO RIVER BL","2","3","02"
"2021026455","3","3","","","","N","02","25","BROWNSVILLE RD","4","","02"
"2021006151","3","3","8044","0010","380","S","2","20","ROBINSON TWN CTR/RP C RD","2","1","02"
"2021006209","3","3","0051","0760","0","N","1","45","STOOPS FERRY RD","2","3","02"
"2021009899","4","4","0885","0010","0","E","2","25","WALNUT AV","2","3","02"
"2021040530","4","4","","","","S","02","25","RANKIN RD","4","","02"
"2021040678","3","3","0030","0310","1705","E","2","35","LINCOLN HW","2","3","02"
"2021080974","3","3","0885","0250","2767","S","2","25","SECOND AV","2","3","02"
"2021031138","3","3","0279","0047","882","S","2","55","NORTH HILLS EX","1","1","02"
"2021027689","3","3","0028","0021","543","S","2","35","SR 0028 SH","2","1","02"
"2021031812","3","3","0148","0040","1978","W","2","30","WALNUT ST","2","3","02"
"2021031649","4","4","0030","0201","1856","W","2","40","LINCOLN HW","2","3","02"
"2021031811","3","3","0065","0061","2127","S","2","40","OHIO RIVER BL","2","3","02"
"2021104966","3","3","0019","0634","1496","N","2","40","PERRY HW","2","3","02"
"2021011628","4","3","","","","E","02","25","BAUSMAN ST","4","","02"
"2021080061","3","3","","","","W","01","25","FRANKSTOWN AV","4","","02"
"2021080691","6","6","","","","E","02","25","SANDY HILL RD","4","","02"
"2021091434","3","3","0279","0009","3916","S","2","50","FORT DUQUESNE BR","1","1","02"
"2021122640","3","3","0065","0250","0","N","2","40","OHIO RIVER BL","2","3","02"
"2021089415","3","3","0008","0060","2286","E","2","35","PENN AV","2","3","02"
"2021123428","3","3","","","","N","02","25","BRIGHTON RD","4","","02"
"2021110692","3","3","1008","0030","2184","N","2","40","GULF LAB RD","2","3","02"
"2021111503","4","4","","","","W","02","25","ARDEN LN","4","","02"
"2021102656","3","3","0910","0070","2000","W","2","35","SALEM HOLLOW RD","2","3","02"
"2021098468","3","3","0048","0260","2383","S","2","45","JACKS RUN RD","2","3","02"
"2021108377","3","3","0050","0150","1700","E","2","40","WASHINGTON PK","2","3","02"
"2021122388","3","3","0376","0744","308","E","2","55","SQUIRREL HILL TN","1","1","02"
"2021122142","4","4","0051","0421","182","S","2","35","SAW MILL RUN BL","2","3","02"
"2021120271","3","3","4009","0070","145","N","2","35","NORTH AV","2","3","02"
"2021124954","3","3","0376","0754","1515","E","2","55","PENN LINCOLN PY","1","1","02"
"2021099105","4","3","","","","N","02","25","KIRKPATRICK ST","4","","02"
"2021043849","3","3","0051","0640","890","E","2","35","CORAOPOLIS BL","2","3","02"
"2021037643","3","3","8124","0250","373","W","1","35","LINDEN AV RAMP RD","2","1","02"
"2021095232","3","3","0376","0691","3545","W","2","55","FORT PITT TN","1","1","02"
"2021079862","4","4","","","","N","02","25","THORNWOOD DR","4","","02"
"2021066795","5","5","","","","N","02","15","OLD GATE RD","4","","02"
"2021013106","3","3","0028","0331","1537","S","2","55","ALLEGHENY VALLEY EX","2","1","02"
"2022012932","3","4","","","","N","02","25","WOODLOW ST","4","","02"
"2022006348","3","3","","","","E","02","35","PARKS RD","4","","02"
"2021057713","6","6","","","","S","04","35","WESTERN AV","4","","02"
"2021036908","3","4","","","","N","02","25","DARRAGH ST","4","","02"
"2021118425","3","3","","","","S","02","25","REPP RD","4","","02"
"2021031649","3","3","0030","0200","1750","E","2","40","LINCOLN HW","2","3","02"
"2021017434","4","3","","","","N","02","25","MURRAY AV","4","","02"
"2021086906","3","3","0088","0120","0","N","2","35","LIBRARY RD","2","3","02"
"2021010632","3","3","","","","E","02","25","BROSVILLE ST","4","","02"
"2021083788","5","4","","","","S","04","25","S BRADDOCK AV","4","","02"
"2021031443","3","4","","","","N","02","15","BELLWOOD DR","4","","02"
"2021092763","3","3","0008","0450","2020","N","2","45","WILLIAM FLINN HW","2","3","02"
"2021046044","3","4","","","","W","02","35","GENERAL ROBINSON ST","4","","02"
"2021001780","3","3","","","","E","02","25","CORLISS ST","4","","02"
"2021102107","4","3","","","","N","02","25","TURNER RD","4","","02"
"2021000467","4","3","","","","S","02","25","FRANK ST","4","","02"
"2021067910","5","5","","","","N","02","25","LINDEN AV","4","","02"
"2021005494","3","3","2058","0200","0","E","2","35","HULTON RD","2","3","02"
"2021085584","4","4","0065","0031","1225","S","2","55","OHIO RIVER BL","2","2","02"
"2021058311","3","3","0791","0040","2625","N","2","35","RODI RD","2","3","02"
"2021032258","3","3","","","","N","02","25","SHADY AV","4","","02"
"2021048330","3","3","2057","0010","958","N","2","40","HAYMAKER RD","2","3","02"
"2021015176","4","4","4003","0007","0","S","2","35","EVERGREEN RD","2","3","02"
"2021039064","3","3","","","","N","02","35","MAHONEY RD","4","","02"
"2021036981","4","4","1001","0410","0","E","02","30","10TH AV","2","3","02"
"2021118705","3","3","0019","0241","124","S","2","40","SAW MILL RUN BL","2","1","02"
"2021067087","3","4","","","","N","02","25","STANWIX ST","4","","02"
"2021110242","3","3","4003","0071","1241","S","3","40","MCKNIGHT RD","2","3","02"
"2021019304","3","3","0051","0790","0","E","2","35","MCGOVERN BL","2","3","02"
"2021041643","3","3","2048","0091","1888","W","2","35","WILLIAM PENN HW","2","3","02"
"2021040471","3","3","0019","0510","2520","N","2","35","PERRY HW","2","3","02"
"2021007488","3","4","","","","N","02","25","6TH AV","4","","02"
"2021041636","3","3","","","","E","02","40","WARRENDALE BAYNE RD","4","","02"
"2021001885","3","3","0065","0003","1685","S","2","55","OHIO RIVER BL","2","1","02"
"2021094725","3","3","","","","W","02","25","BEYRLEYE AV","4","","02"
"2021123512","3","3","0148","0080","0","E","2","25","LYSLE BL","2","3","02"
"2021088267","4","4","8086","0500","363","N","1","20","RAMP J RD/TO DUQ/MCKPT BR","2","1","02"
"2021085584","7","7","","","","W","04","25","BRIGHTON HEIGHTS BL","4","","02"
"2021113887","3","3","3108","0060","1350","E","2","45","NORTH BRANCH RD","2","3","02"
"2021085310","6","6","","","","S","99","25","FEDEX DR","4","","02"
"2021100409","3","3","0051","0310","0","N","3","40","CLAIRTON BL","2","3","02"
"2021075510","3","3","","","","N","02","35","RICHLAND DR","4","","02"
"2021118316","3","3","0050","0290","2053","S","2","35","NOBLESTOWN RD","2","3","02"
"2021103714","3","3","","","","N","02","25","S BRADDOCK AV","4","","02"
"2021101857","3","3","0051","0701","1730","S","1","35","FIFTH AV","2","3","02"
"2021012506","6","6","","","","S","07","50","BABCOCK BL","4","","02"
"2021079527","3","3","0376","0631","1939","W","2","55","PENN LINCOLN PY","1","1","02"
"2021007724","3","4","","","","W","02","25","WASHINGTON AV","4","","02"
"2021067779","5","5","","","","S","02","25","REGIS AV","3","","02"
"2021128585","4","4","3098","0080","400","E","2","25","GLASS RUN RD","2","3","02"
"2021091514","3","3","3160","0093","771","W","2","40","BUSINESS 37","2","1","02"
"2021000549","3","4","","","","N","02","25","HALE ST","4","","02"
"2021045746","3","3","","","","E","02","25","18TH ST","4","","02"
"2021033419","4","4","","","","E","02","25","TECUMSEH ST","4","","02"
"2021105601","5","5","","","","W","02","25","SHENOT RD","4","","02"
"2021043393","3","3","","","","E","02","35","MONROEVILLE BL","4","","02"
"2021011069","3","3","0022","0290","1863","E","2","50","NEW WM PENN HW","2","3","02"
"2021082032","3","3","","","","E","02","25","GREENSPRINGS AV","4","","02"
"2021000467","3","4","","","","W","02","25","MONTCLAIR ST","4","","02"
"2021047871","3","3","8012","0500","990","W","1","35","ARDMORE BL INT/RAMP G RD","2","1","02"
"2021008635","3","3","0028","0021","543","S","2","35","SR 0028 HW","2","1","02"
"2021102817","4","3","","","","S","02","25","BROADWAY AV","4","","02"
"2021078561","5","5","","","","S","02","25","S MILLVALE AV","4","","02"
